0,0.004566789228696888
1,0.004121324065717265
2,0.006061031180059603
3,0.001718463330496219
4,0.0015943917246161268
5,0.0015824887973958546
6,0.0015320304025978446
7,0.0014390065569915656
8,0.0014079334684310215
9,0.001413605724140899
10,0.004668100315969807
11,0.004309198327178168
12,0.0046814675211663565
13,0.0016644851195626188
14,0.0015713831209385098
15,0.0015356553832541133
16,0.001472626913503938
17,0.0013702403695713108
18,0.0013384988342963102
19,0.0013528198549206305
20,0.0027786580064602493
21,0.004580712859228687
22,0.004371626584293332
23,0.0016680012666966226
24,0.0015676556713237798
25,0.0015058733284273639
26,0.0014206410718377426
27,0.0013162972979288057
28,0.0012844082740232604
29,0.001312889145830018
30,0.002131391338793815
31,0.0044857963650992705
32,0.004264222849130758
33,0.002113794271427217
34,0.001591074761411454
35,0.0015079601684804787
36,0.001421389148327832
37,0.0013287317969143295
38,0.001296518029732566
39,0.0013263680333440828
40,0.001934496350587694
41,0.0038188995776627234
42,0.004277724120039078
43,0.009210560027197886
44,0.0016202676707620463
45,0.0015205816780790237
46,0.001422877017463985
47,0.0013406589579708407
48,0.0013174000421961576
49,0.0013489291214794303
50,0.0019013222253102073
51,0.0038868714115013773
52,0.004420489637412809
53,0.007812210282322225
54,0.0016243331331434307
55,0.0015255549825717344
56,0.00142105044087689
57,0.0013443643940815187
58,0.0013258803231805303
59,0.0013593103544155237
60,0.001983337026907058
61,0.004198662400495767
62,0.004573537797553224
63,0.0049724904941947905
64,0.0016373382904565992
65,0.001544922629218796
66,0.0014323507829581091
67,0.0013581037254114703
68,0.0013459912461051945
69,0.0013868984875758886
70,0.002115614734336035
71,0.004600247641342251
72,0.004701768331048841
73,0.003989780002699674
74,0.0016931816001355508
75,0.0016073493260153244
76,0.0014727770396776281
77,0.0013972287245006907
78,0.0013921679678826008
79,0.0014466695738556525
80,0.002200916236008103
81,0.004884675249838402
82,0.004801414913763281
83,0.0036739651802201335
84,0.0017885171561329509
85,0.001729126711159222
86,0.0015443307915591628
87,0.0014541893112272111
88,0.0014510241878669518
89,0.0015254278699355045
90,0.002204227166854509
91,0.004853070158744125
92,0.004871055151491125
93,0.0035474395686246976
94,0.001888120824109021
95,0.0018687633643977603
96,0.0016139385839196605
97,0.001499582263357527
98,0.001496326138377451
99,0.0015868595948920464
100,0.00728252472958932
101,0.007750312568716657
